customerID,Churn,ChurnFlag,tenure,tenure_band,MonthlyCharges,monthly_band,TotalCharges,customer_value,services_count,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Partner_bin,Dependents_bin,PhoneService_bin,PaperlessBilling_bin,OnlineSecurity_active,OnlineBackup_active,DeviceProtection_active,TechSupport_active,StreamingTV_active,StreamingMovies_active,MultipleLines_active
6400-BWQKW,Yes,1,6,1-6,79.05,"(58.83, 79.1]",434.5,474.29999999999995,2,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,1,0,0,0,0,0,1
2692-AQCPF,No,0,65,49-72,108.05,"(94.25, 118.75]",7118.9,7023.25,6,Female,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1,0,1,1,0,1,1,1,1,1,1
0347-UBKUZ,No,0,15,13-24,19.9,"(18.249, 25.05]",320.45,298.5,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
0835-DUUIQ,No,0,24,13-24,21.05,"(18.249, 25.05]",531.55,505.20000000000005,0,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),0,1,1,0,0,0,0,0,0,0,0
0811-GSDTP,No,0,13,13-24,30.15,"(25.05, 58.83]",382.2,391.95,1,Female,0,No,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,1,0,0,0,1,0,0,0,0,0
7567-ECMCM,No,0,24,13-24,79.85,"(79.1, 94.25]",2001.0,1916.3999999999999,1,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,0,0,0,1,0
6115-ZTBFQ,No,0,72,49-72,65.5,"(58.83, 79.1]",4919.7,4716.0,6,Female,0,Yes,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1,0,0,0,1,1,1,1,1,1,0
6353-BRMMA,No,0,54,49-72,104.1,"(94.25, 118.75]",5645.8,5621.4,5,Female,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,1,1,0,0,1,1,1
6680-WKXRZ,Yes,1,3,1-6,74.4,"(58.83, 79.1]",215.8,223.20000000000002,1,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,1
6231-WFGFH,No,0,4,1-6,20.5,"(18.249, 25.05]",77.6,82.0,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1,1,1,1,0,0,0,0,0,0,0
9904-EHEVJ,No,0,32,25-48,91.35,"(79.1, 94.25]",2896.55,2923.2,3,Female,1,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,1,1,1,1,0,0,1,0,1,0,1
7028-DVOIQ,Yes,1,35,25-48,99.05,"(94.25, 118.75]",3395.8,3466.75,4,Male,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,1,0,1,1,1
6169-PPETC,No,0,35,25-48,20.5,"(18.249, 25.05]",759.35,717.5,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,0
4208-UFFGW,Yes,1,2,1-6,44.95,"(25.05, 58.83]",85.15,89.9,0,Male,1,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
8584-KMVXD,No,0,8,7-12,75.6,"(58.83, 79.1]",535.55,604.8,1,Female,0,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,1,0,0,0,0,0
8467-WYNSR,No,0,22,13-24,55.1,"(25.05, 58.83]",1253.15,1212.2,2,Male,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,0,0,1,0,1,0,0,1,0,0,0
0851-DFJKB,No,0,15,13-24,58.95,"(58.83, 79.1]",955.15,884.25,3,Female,0,No,No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,0,0,1,0,1,0,1,1,0,0,0
5382-SOYZL,No,0,22,13-24,95.1,"(94.25, 118.75]",2162.6,2092.2,3,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,1
9448-REEVD,Yes,1,1,1-6,44.7,"(25.05, 58.83]",44.7,44.7,0,Male,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,0,1,0,0,0,0,0,0,0,0
3261-CQXOL,No,0,71,49-72,25.45,"(25.05, 58.83]",1813.35,1806.95,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,1
8388-FYNPZ,No,0,4,1-6,56.75,"(25.05, 58.83]",245.15,227.0,2,Male,0,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,1,0,1,0,0,0,0
4002-BQWPQ,No,0,25,25-48,81.75,"(79.1, 94.25]",2028.8,2043.75,6,Male,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),0,0,1,0,1,1,1,1,0,1,1
5651-YLPRD,No,0,32,25-48,86.1,"(79.1, 94.25]",2723.75,2755.2,2,Female,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,1,1,1,0,1,0,0,1,0,0
2826-DXLQO,No,0,7,7-12,29.8,"(25.05, 58.83]",220.45,208.6,1,Male,1,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),1,0,0,0,1,0,0,0,0,0,0
4378-BZYFP,No,0,17,13-24,20.5,"(18.249, 25.05]",365.8,348.5,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
9489-UTFKA,No,0,8,7-12,60.9,"(58.83, 79.1]",551.95,487.2,2,Male,1,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),1,0,1,0,1,0,0,0,1,0,0
4849-PYRLQ,No,0,56,49-72,73.25,"(58.83, 79.1]",4054.2,4102.0,5,Female,1,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),0,0,1,0,1,0,1,1,0,1,1
9117-SHLZX,Yes,1,1,1-6,45.7,"(25.05, 58.83]",45.7,45.7,0,Male,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
9889-TMAHG,Yes,1,8,7-12,100.3,"(94.25, 118.75]",832.35,802.4,4,Male,1,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),0,0,1,0,1,0,0,1,1,1,0
4541-RMRLG,Yes,1,7,7-12,19.25,"(18.249, 25.05]",112.3,134.75,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,0
7764-BDPEE,No,0,3,1-6,20.85,"(18.249, 25.05]",60.65,62.550000000000004,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,1,1,0,0,0,0,0,0,0,0
3429-IFLEM,No,0,71,49-72,77.35,"(58.83, 79.1]",5550.1,5491.849999999999,5,Female,0,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),0,0,1,0,1,1,1,1,1,0,0
3158-MOERK,Yes,1,2,1-6,96.0,"(94.25, 118.75]",174.8,192.0,3,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,1
7294-TMAOP,Yes,1,1,1-6,90.55,"(79.1, 94.25]",90.55,90.55,2,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,1,1,0
5002-GCQFH,No,0,49,49-72,93.85,"(79.1, 94.25]",4733.1,4598.65,4,Male,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,1,1,0,0,1,0,1
0556-FJEGU,No,0,58,49-72,70.1,"(58.83, 79.1]",4048.95,4065.7999999999997,4,Male,0,No,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),0,0,1,0,0,1,1,1,1,0,0
8919-FYFQZ,Yes,1,44,25-48,30.35,"(25.05, 58.83]",1359.7,1335.4,1,Male,1,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,0,1,0,1,0,0,0,0,0
0604-THJFP,No,0,59,49-72,75.95,"(58.83, 79.1]",4542.35,4481.05,4,Female,0,Yes,Yes,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1,1,1,1,0,1,0,1,1,1,0
2834-JRTUA,Yes,1,71,49-72,108.05,"(94.25, 118.75]",7532.15,7671.55,6,Male,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0,0,1,1,1,0,1,1,1,1,1
5875-YPQFJ,Yes,1,1,1-6,69.9,"(58.83, 79.1]",69.9,69.9,0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,0,0
5879-SESNB,No,0,11,7-12,75.25,"(58.83, 79.1]",888.65,827.75,1,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,1
6646-QVXLR,Yes,1,62,49-72,103.75,"(94.25, 118.75]",6383.35,6432.5,5,Male,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,1,0,1,1,0,1,1,0,1,1,1
6461-PPAXN,No,0,35,25-48,54.95,"(25.05, 58.83]",1916.0,1923.25,2,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),1,1,1,1,1,0,0,1,0,0,0
3318-ISQFQ,No,0,20,13-24,19.5,"(18.249, 25.05]",413.0,390.0,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,0
1106-HRLKZ,No,0,40,25-48,19.6,"(18.249, 25.05]",808.95,784.0,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1,1,1,0,0,0,0,0,0,0,0
2483-XSSMZ,No,0,39,25-48,47.85,"(25.05, 58.83]",1886.4,1866.15,1,Female,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,0,0,1,1,1,0,0,0,0,0,0
8603-IJWDN,Yes,1,1,1-6,86.6,"(79.1, 94.25]",86.6,86.6,2,Male,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,0,1,1
8165-ZJRNM,No,0,72,49-72,23.75,"(18.249, 25.05]",1679.25,1710.0,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,1,1,0,0,0,0,0,0,0,1
9369-XFEHK,Yes,1,33,25-48,80.6,"(79.1, 94.25]",2656.5,2659.7999999999997,2,Female,1,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,0,1,1,0,1,0,0,0,0,1
2604-XVDAM,No,0,12,7-12,43.8,"(25.05, 58.83]",540.95,525.5999999999999,0,Female,0,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,0
3717-OFRTN,No,0,1,1-6,19.75,"(18.249, 25.05]",19.75,19.75,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0,0,1,0,0,0,0,0,0,0,0
9046-JBFWA,No,0,27,25-48,19.15,"(18.249, 25.05]",537.35,517.05,0,Male,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,1,1,0,0,0,0,0,0,0,0
3280-NMUVX,No,0,34,25-48,19.6,"(18.249, 25.05]",678.8,666.4000000000001,0,Male,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,0
1206-EHBDD,No,0,56,49-72,80.3,"(79.1, 94.25]",4513.65,4496.8,2,Female,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),1,0,1,0,1,0,1,0,0,0,0
8361-LBRDI,No,0,58,49-72,24.35,"(18.249, 25.05]",1423.85,1412.3000000000002,1,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,1
4883-KCPZJ,No,0,22,13-24,25.25,"(25.05, 58.83]",555.4,555.5,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,1
9108-EQPNQ,No,0,10,7-12,26.1,"(25.05, 58.83]",225.55,261.0,1,Female,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,0,1
7277-KAMWT,No,0,13,13-24,20.0,"(18.249, 25.05]",268.45,260.0,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0,0,1,0,0,0,0,0,0,0,0
3842-IYKUE,Yes,1,35,25-48,85.3,"(79.1, 94.25]",2917.5,2985.5,3,Female,0,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),0,0,1,0,0,1,0,1,0,0,1
6641-XRPSU,Yes,1,34,25-48,70.0,"(58.83, 79.1]",2416.1,2380.0,0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0,0,1,1,0,0,0,0,0,0,0
1374-DMZUI,Yes,1,4,1-6,94.3,"(94.25, 118.75]",424.45,377.2,3,Female,1,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,0,1,1,1
2545-LXYVJ,No,0,72,49-72,20.7,"(18.249, 25.05]",1492.1,1490.3999999999999,0,Male,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,0,1,0,0,0,0,0,0,0,0
3234-VKACU,No,0,2,1-6,70.3,"(58.83, 79.1]",132.4,140.6,3,Male,0,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,1,1,1,0
8357-EQXFO,Yes,1,7,7-12,95.35,"(94.25, 118.75]",660.9,667.4499999999999,3,Female,0,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,1,0,1,1,0
1989-PRJHP,Yes,1,27,25-48,75.5,"(58.83, 79.1]",1893.95,2038.5,1,Male,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,1
8120-JDCAM,No,0,4,1-6,69.55,"(58.83, 79.1]",284.9,278.2,0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,1,1,1,0,0,0,0,0,0,0
8917-FAEMR,No,0,37,25-48,19.85,"(18.249, 25.05]",784.25,734.45,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
7047-YXDMZ,No,0,21,13-24,20.0,"(18.249, 25.05]",417.7,420.0,0,Male,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0,0,1,0,0,0,0,0,0,0,0
2858-EIMXH,No,0,53,49-72,95.85,"(94.25, 118.75]",5016.25,5080.049999999999,3,Female,1,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),1,0,1,1,0,0,0,0,1,1,1
9524-EGPJC,Yes,1,18,13-24,90.1,"(79.1, 94.25]",1612.75,1621.8,3,Female,0,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,0,1,0,1,1
6993-OHLXR,Yes,1,2,1-6,68.95,"(58.83, 79.1]",119.75,137.9,0,Female,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,0,0,0,0,0,0
8818-XYFCQ,Yes,1,32,25-48,99.55,"(94.25, 118.75]",3204.65,3185.6,4,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),1,1,1,1,1,0,0,0,1,1,1
6419-ZTTLE,No,0,23,13-24,20.75,"(18.249, 25.05]",485.2,477.25,0,Male,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,1,0,1,1,0,0,0,0,0,0,0
0929-HYQEW,No,0,3,1-6,50.15,"(25.05, 58.83]",160.85,150.45,1,Male,0,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,1,0,0,0,0,0,0
6614-YOLAC,No,0,71,49-72,58.65,"(25.05, 58.83]",4145.25,4164.15,5,Female,0,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,1,1,0,0,1,1,0,1,1,1,0
7426-RHZGU,No,0,9,7-12,95.9,"(94.25, 118.75]",827.45,863.1,3,Male,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,1,1,1,0
4065-JJAVA,No,0,1,1-6,49.5,"(25.05, 58.83]",49.5,49.5,1,Female,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,0,0,1,0,0,1,0,0,0,0,0
4695-VADHF,Yes,1,18,13-24,57.45,"(25.05, 58.83]",990.85,1034.1000000000001,2,Male,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,1,1,1,0,0,0,1,0,0,1,0
3863-IUBJR,Yes,1,12,7-12,53.65,"(25.05, 58.83]",696.35,643.8,1,Male,0,Yes,Yes,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),1,1,1,0,0,0,0,0,0,1,0
7649-SIJJF,No,0,71,49-72,80.1,"(79.1, 94.25]",5585.4,5687.099999999999,6,Male,0,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,1,0,1,1,1,1,1,1,0,1,1
9361-YNQWJ,No,0,64,49-72,24.4,"(18.249, 25.05]",1601.2,1561.6,1,Female,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,0,1,1,0,0,0,0,0,0,1
3748-FVMZZ,No,0,4,1-6,40.05,"(25.05, 58.83]",162.45,160.2,2,Male,0,No,No,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0,0,0,1,0,0,0,1,0,1,0
9391-TTOYH,No,0,23,13-24,19.5,"(18.249, 25.05]",470.2,448.5,0,Female,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
1452-XRSJV,No,0,39,25-48,51.05,"(25.05, 58.83]",2066.0,1990.9499999999998,1,Female,0,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),1,1,1,0,1,0,0,0,0,0,0
3422-WJOYD,No,0,28,25-48,54.35,"(25.05, 58.83]",1426.45,1521.8,2,Male,0,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,1,0,1,0,1,0,0,1,0,0,0
8242-SOQUO,No,0,5,1-6,84.7,"(79.1, 94.25]",392.5,423.5,2,Female,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,0,0,1,1,0,1,0,0,1,0,0
7460-ITWWP,No,0,45,25-48,86.1,"(79.1, 94.25]",3861.45,3874.4999999999995,2,Female,1,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1,0,1,1,0,0,1,0,0,1,0
7147-AYBAA,No,0,37,25-48,70.35,"(58.83, 79.1]",2552.9,2602.95,0,Male,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0,0,1,1,0,0,0,0,0,0,0
7868-TMWMZ,No,0,60,49-72,110.0,"(94.25, 118.75]",6668.35,6600.0,6,Female,1,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,0,1,1,1,1,1,1,1,1,0
4822-RVYBB,Yes,1,8,7-12,100.6,"(94.25, 118.75]",819.4,804.8,4,Male,1,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,1,0,1,1,1
6732-FZUGP,No,0,47,25-48,94.9,"(94.25, 118.75]",4615.25,4460.3,4,Female,0,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),0,0,1,0,1,0,1,0,1,0,1
8436-BJUMM,Yes,1,26,25-48,83.75,"(79.1, 94.25]",2070.6,2177.5,2,Male,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,1,1,1,0,0,0,0,1,0,1
4184-TJFAN,Yes,1,3,1-6,88.3,"(79.1, 94.25]",273.75,264.9,3,Female,1,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,1,1,1,1,1,0,0,1,1,0,0
8329-GWVPJ,No,0,50,49-72,69.75,"(58.83, 79.1]",3557.7,3487.5,0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,0
1352-VHKAJ,No,0,27,25-48,71.6,"(58.83, 79.1]",1957.1,1933.1999999999998,4,Male,0,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),1,1,1,0,0,0,0,1,1,1,1
4145-UQXUQ,Yes,1,8,7-12,92.1,"(79.1, 94.25]",729.95,736.8,3,Female,1,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0,0,1,1,0,0,1,0,1,1,0
2632-TACXW,No,0,62,49-72,23.65,"(18.249, 25.05]",1416.75,1466.3,1,Female,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1,0,1,0,0,0,0,0,0,0,1
8146-QQKZH,No,0,71,49-72,81.85,"(79.1, 94.25]",5924.4,5811.349999999999,5,Female,0,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),1,0,1,0,1,0,1,1,1,1,0
1767-CJKBA,No,0,66,49-72,25.1,"(25.05, 58.83]",1697.7,1656.6000000000001,1,Male,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0,0,1,0,0,0,0,0,0,0,1
6445-TNRXS,No,0,68,49-72,114.7,"(94.25, 118.75]",7849.85,7799.6,7,Male,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),1,1,1,1,1,1,1,1,1,1,1
4581-LNWUM,No,0,13,13-24,49.15,"(25.05, 58.83]",649.4,638.9499999999999,3,Female,0,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0,0,0,0,0,0,1,0,1,1,0
4869-EPIUS,No,0,56,49-72,80.9,"(79.1, 94.25]",4557.5,4530.400000000001,1,Male,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,1,0,1,1,0,0,0,0,0,1,0
9948-YPTDG,Yes,1,38,25-48,79.45,"(79.1, 94.25]",3013.05,3019.1,2,Male,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,0,1,1,1,1,0,0,0,0,0
1236-WFCDV,Yes,1,14,13-24,90.45,"(79.1, 94.25]",1266.1,1266.3,2,Male,1,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),0,0,1,0,0,0,0,0,1,1,0
1915-OAKWD,No,0,16,13-24,19.3,"(18.249, 25.05]",360.35,308.8,0,Female,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),0,1,1,1,0,0,0,0,0,0,0
7296-PIXQY,No,0,14,13-24,70.2,"(58.83, 79.1]",1046.5,982.8000000000001,0,Female,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1,1,1,0,0,0,0,0,0,0,0
4883-QICIH,Yes,1,32,25-48,69.75,"(58.83, 79.1]",2347.9,2232.0,0,Male,0,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,1,1,1,0,0,0,0,0,0,0
